model,cv_score,model_info
"GradientBoostingRegressor(input_matrix, GradientBoostingRegressor__alpha=0.85, GradientBoostingRegressor__learning_rate=0.1, GradientBoostingRegressor__loss=huber, GradientBoostingRegressor__max_depth=8, GradientBoostingRegressor__max_features=0.9000000000000001, GradientBoostingRegressor__min_samples_leaf=20, GradientBoostingRegressor__min_samples_split=5, GradientBoostingRegressor__n_estimators=100, GradientBoostingRegressor__subsample=0.3)",-3147632345143.995,"{'generation': 2, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('GradientBoostingRegressor(StandardScaler(input_matrix), GradientBoostingRegressor__alpha=0.85, GradientBoostingRegressor__learning_rate=0.1, GradientBoostingRegressor__loss=huber, GradientBoostingRegressor__max_depth=8, GradientBoostingRegressor__max_features=0.9000000000000001, GradientBoostingRegressor__min_samples_leaf=20, GradientBoostingRegressor__min_samples_split=5, GradientBoostingRegressor__n_estimators=100, GradientBoostingRegressor__subsample=0.3)',), 'operator_count': 1, 'internal_cv_score': -3147632345143.995}"
"AdaBoostRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.6000000000000001, ExtraTreesRegressor__min_samples_leaf=8, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), AdaBoostRegressor__learning_rate=0.5, AdaBoostRegressor__loss=exponential, AdaBoostRegressor__n_estimators=100)",-3158477436345.8896,"{'generation': 4, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('AdaBoostRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.6000000000000001, ExtraTreesRegressor__min_samples_leaf=8, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), AdaBoostRegressor__learning_rate=0.5, AdaBoostRegressor__loss=linear, AdaBoostRegressor__n_estimators=100)',), 'operator_count': 2, 'internal_cv_score': -3158477436345.8896}"
"KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=23, KNeighborsRegressor__p=1, KNeighborsRegressor__weights=uniform)",-3162479739150.3813,"{'generation': 3, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=45, KNeighborsRegressor__p=1, KNeighborsRegressor__weights=uniform)',), 'operator_count': 1, 'internal_cv_score': -3162479739150.3813}"
"AdaBoostRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), AdaBoostRegressor__learning_rate=0.5, AdaBoostRegressor__loss=linear, AdaBoostRegressor__n_estimators=100)",-3163869152504.899,"{'generation': 3, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('AdaBoostRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.9000000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), AdaBoostRegressor__learning_rate=0.5, AdaBoostRegressor__loss=linear, AdaBoostRegressor__n_estimators=100)',), 'operator_count': 2, 'internal_cv_score': -3163869152504.899}"
"KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=26, KNeighborsRegressor__p=2, KNeighborsRegressor__weights=uniform)",-3167815352797.092,"{'generation': 2, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=41, KNeighborsRegressor__p=2, KNeighborsRegressor__weights=uniform)',), 'operator_count': 1, 'internal_cv_score': -3167815352797.092}"
"LassoLarsCV(input_matrix, LassoLarsCV__normalize=True)",-3181355795444.689,"{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': -3181355795444.689}"
"KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=41, KNeighborsRegressor__p=1, KNeighborsRegressor__weights=uniform)",-3181947373679.2944,"{'generation': 3, 'mutation_count': 1, 'crossover_count': 1, 'predecessor': ('KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=92, KNeighborsRegressor__p=1, KNeighborsRegressor__weights=uniform)', 'KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=41, KNeighborsRegressor__p=2, KNeighborsRegressor__weights=uniform)'), 'operator_count': 1, 'internal_cv_score': -3181947373679.2944}"
"KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=41, KNeighborsRegressor__p=2, KNeighborsRegressor__weights=uniform)",-3187178274901.379,"{'generation': 1, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('DecisionTreeRegressor(input_matrix, DecisionTreeRegressor__max_depth=10, DecisionTreeRegressor__min_samples_leaf=8, DecisionTreeRegressor__min_samples_split=11)',), 'operator_count': 1, 'internal_cv_score': -3187178274901.379}"
"ExtraTreesRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.9000000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.45, ExtraTreesRegressor__min_samples_leaf=11, ExtraTreesRegressor__min_samples_split=19, ExtraTreesRegressor__n_estimators=100)",-3192287160092.456,"{'generation': 5, 'mutation_count': 4, 'crossover_count': 1, 'predecessor': ('ExtraTreesRegressor(RidgeCV(input_matrix), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.45, ExtraTreesRegressor__min_samples_leaf=11, ExtraTreesRegressor__min_samples_split=19, ExtraTreesRegressor__n_estimators=100)', 'ExtraTreesRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.9000000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.1, ExtraTreesRegressor__min_samples_leaf=11, ExtraTreesRegressor__min_samples_split=4, ExtraTreesRegressor__n_estimators=100)'), 'operator_count': 2, 'internal_cv_score': -3192287160092.456}"
"AdaBoostRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.6000000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), AdaBoostRegressor__learning_rate=0.5, AdaBoostRegressor__loss=linear, AdaBoostRegressor__n_estimators=100)",-3193404330304.3394,"{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': -3193404330304.3394}"
"KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=45, KNeighborsRegressor__p=1, KNeighborsRegressor__weights=uniform)",-3196531216214.8555,"{'generation': 2, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('RidgeCV(input_matrix)',), 'operator_count': 1, 'internal_cv_score': -3196531216214.8555}"
"AdaBoostRegressor(StandardScaler(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.6000000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100)), AdaBoostRegressor__learning_rate=0.5, AdaBoostRegressor__loss=linear, AdaBoostRegressor__n_estimators=100)",-3199617278214.374,"{'generation': 3, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('AdaBoostRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.6000000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), AdaBoostRegressor__learning_rate=0.5, AdaBoostRegressor__loss=linear, AdaBoostRegressor__n_estimators=100)',), 'operator_count': 3, 'internal_cv_score': -3199617278214.374}"
"GradientBoostingRegressor(StandardScaler(input_matrix), GradientBoostingRegressor__alpha=0.85, GradientBoostingRegressor__learning_rate=0.1, GradientBoostingRegressor__loss=huber, GradientBoostingRegressor__max_depth=8, GradientBoostingRegressor__max_features=0.9000000000000001, GradientBoostingRegressor__min_samples_leaf=15, GradientBoostingRegressor__min_samples_split=5, GradientBoostingRegressor__n_estimators=100, GradientBoostingRegressor__subsample=0.3)",-3199777351235.3335,"{'generation': 3, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('GradientBoostingRegressor(StandardScaler(input_matrix), GradientBoostingRegressor__alpha=0.85, GradientBoostingRegressor__learning_rate=0.1, GradientBoostingRegressor__loss=huber, GradientBoostingRegressor__max_depth=8, GradientBoostingRegressor__max_features=0.9000000000000001, GradientBoostingRegressor__min_samples_leaf=20, GradientBoostingRegressor__min_samples_split=5, GradientBoostingRegressor__n_estimators=100, GradientBoostingRegressor__subsample=0.3)',), 'operator_count': 2, 'internal_cv_score': -3199777351235.3335}"
"KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=54, KNeighborsRegressor__p=2, KNeighborsRegressor__weights=uniform)",-3201374327983.0312,"{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': -3201374327983.0312}"
"KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=48, KNeighborsRegressor__p=1, KNeighborsRegressor__weights=uniform)",-3202131916521.422,"{'generation': 4, 'mutation_count': 3, 'crossover_count': 0, 'predecessor': ('KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=48, KNeighborsRegressor__p=1, KNeighborsRegressor__weights=distance)',), 'operator_count': 1, 'internal_cv_score': -3202131916521.422}"
"AdaBoostRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.6000000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), AdaBoostRegressor__learning_rate=1.0, AdaBoostRegressor__loss=linear, AdaBoostRegressor__n_estimators=100)",-3204583985089.485,"{'generation': 3, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('AdaBoostRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.6000000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), AdaBoostRegressor__learning_rate=0.5, AdaBoostRegressor__loss=linear, AdaBoostRegressor__n_estimators=100)',), 'operator_count': 2, 'internal_cv_score': -3204583985089.485}"
"KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=15, KNeighborsRegressor__p=1, KNeighborsRegressor__weights=distance)",-3206912639046.632,"{'generation': 2, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=92, KNeighborsRegressor__p=1, KNeighborsRegressor__weights=distance)',), 'operator_count': 1, 'internal_cv_score': -3206912639046.632}"
"RidgeCV(XGBRegressor(input_matrix, XGBRegressor__learning_rate=0.001, XGBRegressor__max_depth=10, XGBRegressor__min_child_weight=6, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=0.2, XGBRegressor__verbosity=0))",-3207104078346.2607,"{'generation': 4, 'mutation_count': 4, 'crossover_count': 0, 'predecessor': ('RidgeCV(XGBRegressor(input_matrix, XGBRegressor__learning_rate=0.001, XGBRegressor__max_depth=3, XGBRegressor__min_child_weight=6, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=0.2, XGBRegressor__verbosity=0))',), 'operator_count': 2, 'internal_cv_score': -3207104078346.2607}"
"AdaBoostRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.9000000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), AdaBoostRegressor__learning_rate=0.5, AdaBoostRegressor__loss=square, AdaBoostRegressor__n_estimators=100)",-3207433268474.3438,"{'generation': 3, 'mutation_count': 2, 'crossover_count': 1, 'predecessor': ('AdaBoostRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.6000000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), AdaBoostRegressor__learning_rate=0.5, AdaBoostRegressor__loss=square, AdaBoostRegressor__n_estimators=100)', 'AdaBoostRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.9000000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), AdaBoostRegressor__learning_rate=0.5, AdaBoostRegressor__loss=linear, AdaBoostRegressor__n_estimators=100)'), 'operator_count': 2, 'internal_cv_score': -3207433268474.3438}"
"KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=56, KNeighborsRegressor__p=1, KNeighborsRegressor__weights=uniform)",-3208000541253.0273,"{'generation': 3, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=56, KNeighborsRegressor__p=1, KNeighborsRegressor__weights=distance)',), 'operator_count': 1, 'internal_cv_score': -3208000541253.0273}"
"AdaBoostRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.9000000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), AdaBoostRegressor__learning_rate=0.5, AdaBoostRegressor__loss=linear, AdaBoostRegressor__n_estimators=100)",-3210088510602.8877,"{'generation': 1, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('AdaBoostRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.6000000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), AdaBoostRegressor__learning_rate=0.5, AdaBoostRegressor__loss=linear, AdaBoostRegressor__n_estimators=100)',), 'operator_count': 2, 'internal_cv_score': -3210088510602.8877}"
"AdaBoostRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.8500000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), AdaBoostRegressor__learning_rate=0.5, AdaBoostRegressor__loss=linear, AdaBoostRegressor__n_estimators=100)",-3216321720438.3916,"{'generation': 3, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('AdaBoostRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.6000000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), AdaBoostRegressor__learning_rate=0.5, AdaBoostRegressor__loss=linear, AdaBoostRegressor__n_estimators=100)',), 'operator_count': 2, 'internal_cv_score': -3216321720438.3916}"
"AdaBoostRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.6500000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), AdaBoostRegressor__learning_rate=0.5, AdaBoostRegressor__loss=linear, AdaBoostRegressor__n_estimators=100)",-3218100462291.0576,"{'generation': 3, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('AdaBoostRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.9000000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), AdaBoostRegressor__learning_rate=0.5, AdaBoostRegressor__loss=linear, AdaBoostRegressor__n_estimators=100)',), 'operator_count': 2, 'internal_cv_score': -3218100462291.0576}"
"AdaBoostRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.6000000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), AdaBoostRegressor__learning_rate=0.5, AdaBoostRegressor__loss=square, AdaBoostRegressor__n_estimators=100)",-3220638535543.7476,"{'generation': 2, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('AdaBoostRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.6000000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), AdaBoostRegressor__learning_rate=0.5, AdaBoostRegressor__loss=linear, AdaBoostRegressor__n_estimators=100)',), 'operator_count': 2, 'internal_cv_score': -3220638535543.7476}"
"ExtraTreesRegressor(MaxAbsScaler(input_matrix), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.05, ExtraTreesRegressor__min_samples_leaf=10, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)",-3222580494343.253,"{'generation': 4, 'mutation_count': 3, 'crossover_count': 1, 'predecessor': ('ExtraTreesRegressor(MaxAbsScaler(input_matrix), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=10, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 2, 'internal_cv_score': -3222580494343.253}"
"XGBRegressor(MinMaxScaler(input_matrix), XGBRegressor__learning_rate=0.1, XGBRegressor__max_depth=10, XGBRegressor__min_child_weight=11, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=1.0, XGBRegressor__verbosity=0)",-3231901079018.7812,"{'generation': 2, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('XGBRegressor(input_matrix, XGBRegressor__learning_rate=0.1, XGBRegressor__max_depth=10, XGBRegressor__min_child_weight=11, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=1.0, XGBRegressor__verbosity=0)',), 'operator_count': 2, 'internal_cv_score': -3231901079018.7812}"
"XGBRegressor(MinMaxScaler(MinMaxScaler(input_matrix)), XGBRegressor__learning_rate=0.1, XGBRegressor__max_depth=10, XGBRegressor__min_child_weight=11, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=1.0, XGBRegressor__verbosity=0)",-3231901079018.7812,"{'generation': 3, 'mutation_count': 3, 'crossover_count': 1, 'predecessor': ('XGBRegressor(MinMaxScaler(input_matrix), XGBRegressor__learning_rate=0.1, XGBRegressor__max_depth=10, XGBRegressor__min_child_weight=11, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=1.0, XGBRegressor__verbosity=0)', 'RidgeCV(MinMaxScaler(input_matrix))'), 'operator_count': 3, 'internal_cv_score': -3231901079018.7812}"
"KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=75, KNeighborsRegressor__p=1, KNeighborsRegressor__weights=uniform)",-3238516270657.366,"{'generation': 3, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=75, KNeighborsRegressor__p=2, KNeighborsRegressor__weights=uniform)',), 'operator_count': 1, 'internal_cv_score': -3238516270657.366}"
"KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=75, KNeighborsRegressor__p=2, KNeighborsRegressor__weights=uniform)",-3249938590104.0977,"{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': -3249938590104.0977}"
"XGBRegressor(input_matrix, XGBRegressor__learning_rate=0.1, XGBRegressor__max_depth=10, XGBRegressor__min_child_weight=11, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=1.0, XGBRegressor__verbosity=0)",-3261270021827.5625,"{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': -3261270021827.5625}"
"KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=92, KNeighborsRegressor__p=1, KNeighborsRegressor__weights=uniform)",-3279697976475.456,"{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': -3279697976475.456}"
RidgeCV(MinMaxScaler(input_matrix)),-3283874495913.093,"{'generation': 2, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('KNeighborsRegressor(MinMaxScaler(input_matrix), KNeighborsRegressor__n_neighbors=54, KNeighborsRegressor__p=2, KNeighborsRegressor__weights=uniform)',), 'operator_count': 2, 'internal_cv_score': -3283874495913.093}"
RidgeCV(MinMaxScaler(MinMaxScaler(input_matrix))),-3283874495913.0938,"{'generation': 3, 'mutation_count': 3, 'crossover_count': 0, 'predecessor': ('RidgeCV(MinMaxScaler(input_matrix))',), 'operator_count': 3, 'internal_cv_score': -3283874495913.0938}"
"KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=100, KNeighborsRegressor__p=2, KNeighborsRegressor__weights=uniform)",-3289201435227.917,"{'generation': 4, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('RidgeCV(input_matrix)',), 'operator_count': 1, 'internal_cv_score': -3289201435227.917}"
"ElasticNetCV(AdaBoostRegressor(input_matrix, AdaBoostRegressor__learning_rate=0.001, AdaBoostRegressor__loss=linear, AdaBoostRegressor__n_estimators=100), ElasticNetCV__l1_ratio=0.35000000000000003, ElasticNetCV__tol=0.1)",-3312347323850.343,"{'generation': 3, 'mutation_count': 3, 'crossover_count': 0, 'predecessor': ('ElasticNetCV(RidgeCV(input_matrix), ElasticNetCV__l1_ratio=0.35000000000000003, ElasticNetCV__tol=0.1)',), 'operator_count': 2, 'internal_cv_score': -3312347323850.343}"
"LinearSVR(input_matrix, LinearSVR__C=0.001, LinearSVR__dual=False, LinearSVR__epsilon=0.01, LinearSVR__loss=squared_epsilon_insensitive, LinearSVR__tol=0.0001)",-3314977516688.7876,"{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': -3314977516688.7876}"
"AdaBoostRegressor(input_matrix, AdaBoostRegressor__learning_rate=0.01, AdaBoostRegressor__loss=linear, AdaBoostRegressor__n_estimators=100)",-3317212835581.329,"{'generation': 1, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=75, KNeighborsRegressor__p=2, KNeighborsRegressor__weights=uniform)',), 'operator_count': 1, 'internal_cv_score': -3317212835581.329}"
"AdaBoostRegressor(input_matrix, AdaBoostRegressor__learning_rate=0.01, AdaBoostRegressor__loss=square, AdaBoostRegressor__n_estimators=100)",-3326411319331.534,"{'generation': 3, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('AdaBoostRegressor(input_matrix, AdaBoostRegressor__learning_rate=0.01, AdaBoostRegressor__loss=linear, AdaBoostRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -3326411319331.534}"
"LinearSVR(input_matrix, LinearSVR__C=1.0, LinearSVR__dual=False, LinearSVR__epsilon=0.0001, LinearSVR__loss=squared_epsilon_insensitive, LinearSVR__tol=0.1)",-3328079118437.8916,"{'generation': 1, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('LinearSVR(XGBRegressor(input_matrix, XGBRegressor__learning_rate=0.5, XGBRegressor__max_depth=4, XGBRegressor__min_child_weight=6, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=0.4, XGBRegressor__verbosity=0), LinearSVR__C=1.0, LinearSVR__dual=False, LinearSVR__epsilon=0.0001, LinearSVR__loss=squared_epsilon_insensitive, LinearSVR__tol=0.1)',), 'operator_count': 1, 'internal_cv_score': -3328079118437.8916}"
"KNeighborsRegressor(StandardScaler(input_matrix), KNeighborsRegressor__n_neighbors=48, KNeighborsRegressor__p=1, KNeighborsRegressor__weights=distance)",-3334708216197.737,"{'generation': 4, 'mutation_count': 3, 'crossover_count': 0, 'predecessor': ('KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=48, KNeighborsRegressor__p=1, KNeighborsRegressor__weights=distance)',), 'operator_count': 2, 'internal_cv_score': -3334708216197.737}"
"AdaBoostRegressor(input_matrix, AdaBoostRegressor__learning_rate=0.001, AdaBoostRegressor__loss=exponential, AdaBoostRegressor__n_estimators=100)",-3342369899421.905,"{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': -3342369899421.905}"
"XGBRegressor(input_matrix, XGBRegressor__learning_rate=0.5, XGBRegressor__max_depth=1, XGBRegressor__min_child_weight=3, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=0.35000000000000003, XGBRegressor__verbosity=0)",-3363422414841.299,"{'generation': 1, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('AdaBoostRegressor(input_matrix, AdaBoostRegressor__learning_rate=1.0, AdaBoostRegressor__loss=square, AdaBoostRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -3363422414841.299}"
"KNeighborsRegressor(MinMaxScaler(input_matrix), KNeighborsRegressor__n_neighbors=54, KNeighborsRegressor__p=2, KNeighborsRegressor__weights=uniform)",-3379640863592.591,"{'generation': 1, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=54, KNeighborsRegressor__p=2, KNeighborsRegressor__weights=uniform)',), 'operator_count': 2, 'internal_cv_score': -3379640863592.591}"
"KNeighborsRegressor(FastICA(input_matrix, FastICA__tol=1.0), KNeighborsRegressor__n_neighbors=48, KNeighborsRegressor__p=2, KNeighborsRegressor__weights=distance)",-3381005057395.6733,"{'generation': 2, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('KNeighborsRegressor(FastICA(input_matrix, FastICA__tol=0.8), KNeighborsRegressor__n_neighbors=48, KNeighborsRegressor__p=2, KNeighborsRegressor__weights=distance)',), 'operator_count': 2, 'internal_cv_score': -3381005057395.6733}"
